VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
29, 10158, -23.81309,  8.198, -24.3337,  0.55623,  0.39702,  0.73005,  0.30839,  0.91575,  0.30839,  0.91575
30, 766, -23.48339,  6.57014, -23.08115,  0.66383,  0.39235,  0.6367,  0.93129,  0.5717,  0.93129,  0.5717
31, 10159, -22.69427,  6.20865, -23.68114,  0.66383,  0.39235,  0.6367,  0.8722,  0.55718,  0.8722,  0.55718
32, 10160, -23.81309,  9.16058, -24.3337,  0.66383,  0.39235,  0.6367,  0.93129,  0.7423,  0.93129,  0.7423
33, 10161, -24.75966,  8.07635, -24.01121, -0.60506,  0.39759,  0.6898,  0.49718,  0.658,  0.49718,  0.658
34, 769, -24.25438,  7.84794, -23.43633, -0.60506,  0.39759,  0.6898,  0.54075,  0.67847,  0.54075,  0.67847
35, 10162, -23.81309,  10.07635, -24.3337, -0.60506,  0.39759,  0.6898,  0.54075,  0.53084,  0.54075,  0.53084
36, 10163, -22.58848,  4.73581, -23.38392,  0.84549,  0.39702,  0.35709,  0.23517,  0.70023,  0.23517,  0.70023
37, 778, -22.27556,  5.09848, -24.52804,  0.84549,  0.39702,  0.35709,  0.19573,  0.73906,  0.19573,  0.73906
38, 10164, -23.81309,  8.198, -24.3337,  0.84549,  0.39702,  0.35709,  0.30839,  0.91575,  0.30839,  0.91575
39, 768, -24.46565,  6.24419, -23.21488, -0.25143,  0.3952,  0.88351,  0.58413,  0.75541,  0.58413,  0.75541
40, 10165, -23.48339,  6.57014, -23.08115, -0.25143,  0.3952,  0.88351,  0.54681,  0.79415,  0.54681,  0.79415
41, 10166, -23.81309,  9.16058, -24.3337, -0.25143,  0.3952,  0.88351,  0.64688,  0.93771,  0.64688,  0.93771
42, 10167, -24.25438,  7.84794, -23.43633, -0.1769,  0.3976,  0.90035,  0.91868,  0.1235,  0.91868,  0.1235
43, 771, -23.49059,  8.07635, -23.38713, -0.1769,  0.3976,  0.90035,  0.96147,  0.12587,  0.96147,  0.12587
44, 10168, -23.81309,  10.07635, -24.3337, -0.1769,  0.3976,  0.90035,  1.00,  0.00,  1.00,  0.00
45, 10169, -22.27556,  5.09848, -24.52804,  0.72618,  0.39549, -0.56236,  0.87983,  0.00828,  0.87983,  0.00828
46, 785, -22.86331,  4.7127, -25.55832,  0.72618,  0.39549, -0.56236,  0.80461,  0.00,  0.80461,  0.00
47, 10170, -23.81309,  8.198, -24.3337,  0.72618,  0.39549, -0.56236,  0.87983,  0.21747,  0.87983,  0.21747
48, 770, -25.06565,  6.57014, -24.00401, -0.64523,  0.39521,  0.65383,  0.64688,  0.76337,  0.64688,  0.76337
49, 10171, -24.46565,  6.24419, -23.21488, -0.64523,  0.39521,  0.65383,  0.58413,  0.75541,  0.58413,  0.75541
50, 10172, -23.81309,  9.16058, -24.3337, -0.64523,  0.39521,  0.65383,  0.64688,  0.93771,  0.64688,  0.93771
51, 10173, -23.49059,  8.07635, -23.38713,  0.71266,  0.39068,  0.58265,  0.96147,  0.12587,  0.96147,  0.12587
52, 773, -22.91572,  7.78126, -23.89242,  0.71266,  0.39068,  0.58265,  1.00,  0.15119,  1.00,  0.15119
53, 10174, -23.81309,  10.07635, -24.3337,  0.71266,  0.39068,  0.58265,  1.00,  0.00,  1.00,  0.00
54, 772, -24.93191,  6.22364, -24.98626, -0.88208,  0.39356, -0.25892,  0.4173,  0.75238,  0.4173,  0.75238
55, 10175, -25.06565,  6.57014, -24.00401, -0.88208,  0.39356, -0.25892,  0.3734,  0.7959,  0.3734,  0.7959
56, 10176, -23.81309,  9.16058, -24.3337, -0.88208,  0.39356, -0.25892,  0.47896,  0.93642,  0.47896,  0.93642
57, 10177, -24.14279,  6.57014, -25.58626, -0.65964,  0.39356, -0.6403,  0.47896,  0.76078,  0.47896,  0.76078
58, 10178, -24.93191,  6.22364, -24.98626, -0.65964,  0.39356, -0.6403,  0.4173,  0.75238,  0.4173,  0.75238
59, 10179, -23.81309,  9.16058, -24.3337, -0.65964,  0.39356, -0.6403,  0.47896,  0.93642,  0.47896,  0.93642
60, 10180, -22.91572,  7.78126, -23.89242,  0.89656,  0.39068,  0.2087,  0.18899,  0.84815,  0.18899,  0.84815
61, 775, -22.86652,  8.07635, -24.6562,  0.89656,  0.39068,  0.2087,  0.15987,  0.86781,  0.15987,  0.86781
62, 10181, -23.81309,  10.07635, -24.3337,  0.89656,  0.39068,  0.2087,  0.18899,  0.99901,  0.18899,  0.99901
63, 10182, -25.35062,  5.09848, -24.13936, -0.71401,  0.39062,  0.58104,  0.49718,  0.54317,  0.49718,  0.54317
64, 10183, -24.76287,  4.64029, -23.10909, -0.71401,  0.39062,  0.58104,  0.42098,  0.53084,  0.42098,  0.53084
65, 10184, -23.81309,  8.198, -24.3337, -0.71401,  0.39062,  0.58104,  0.49718,  0.75238,  0.49718,  0.75238
66, 10185, -24.93191,  6.22364, -24.98626, -0.00689, -0.99996,  0.00606,  0.84106,  0.7852,  0.84106,  0.7852
67, 10186, -24.14279,  6.57014, -25.58626, -0.00689, -0.99996,  0.00606,  0.7985,  0.74276,  0.7985,  0.74276
68, 10187, -23.16053,  6.19909, -25.45252, -0.00689, -0.99996,  0.00606,  0.73826,  0.74266,  0.73826,  0.74266
69, 10187, -23.16053,  6.19909, -25.45252, -0.00689, -0.99996,  0.00606,  0.73826,  0.74266,  0.73826,  0.74266
70, 10188, -22.56053,  6.57014, -24.6634, -0.00689, -0.99996,  0.00606,  0.69568,  0.78524,  0.69568,  0.78524
71, 10185, -24.93191,  6.22364, -24.98626, -0.00689, -0.99996,  0.00606,  0.84106,  0.7852,  0.84106,  0.7852
72, 10188, -22.56053,  6.57014, -24.6634, -0.00689, -0.99996,  0.00606,  0.69568,  0.78524,  0.69568,  0.78524
73, 10189, -25.06565,  6.57014, -24.00401, -0.00689, -0.99996,  0.00606,  0.84106,  0.8454,  0.84106,  0.8454
74, 10185, -24.93191,  6.22364, -24.98626, -0.00689, -0.99996,  0.00606,  0.84106,  0.7852,  0.84106,  0.7852
75, 10188, -22.56053,  6.57014, -24.6634, -0.00689, -0.99996,  0.00606,  0.69568,  0.78524,  0.69568,  0.78524
76, 10190, -22.69427,  6.20865, -23.68114, -0.00689, -0.99996,  0.00606,  0.69565,  0.84528,  0.69565,  0.84528
77, 10189, -25.06565,  6.57014, -24.00401, -0.00689, -0.99996,  0.00606,  0.84106,  0.8454,  0.84106,  0.8454
78, 10190, -22.69427,  6.20865, -23.68114, -0.00689, -0.99996,  0.00606,  0.69565,  0.84528,  0.69565,  0.84528
79, 10191, -24.46565,  6.24419, -23.21488, -0.00689, -0.99996,  0.00606,  0.79845,  0.88782,  0.79845,  0.88782
80, 10189, -25.06565,  6.57014, -24.00401, -0.00689, -0.99996,  0.00606,  0.84106,  0.8454,  0.84106,  0.8454
81, 10190, -22.69427,  6.20865, -23.68114, -0.00689, -0.99996,  0.00606,  0.69565,  0.84528,  0.69565,  0.84528
82, 10192, -23.48339,  6.57014, -23.08115, -0.00689, -0.99996,  0.00606,  0.73824,  0.88788,  0.73824,  0.88788
83, 10191, -24.46565,  6.24419, -23.21488, -0.00689, -0.99996,  0.00606,  0.79845,  0.88782,  0.79845,  0.88782
84, 10193, -22.86652,  8.07635, -24.6562,  0.59204,  0.3936, -0.70326,  0.15987,  0.86781,  0.15987,  0.86781
85, 10194, -23.3718,  7.80924, -25.23107,  0.59204,  0.3936, -0.70326,  0.11119,  0.87087,  0.11119,  0.87087
86, 10195, -23.81309,  10.07635, -24.3337,  0.59204,  0.3936, -0.70326,  0.18899,  0.99901,  0.18899,  0.99901
87, 10196, -24.71046,  7.77855, -24.77499, -0.00366, -0.99995,  0.00898,  0.80792,  0.92073,  0.80792,  0.92073
88, 10197, -24.13559,  8.07635, -25.28028, -0.00366, -0.99995,  0.00898,  0.77507,  0.88796,  0.77507,  0.88796
89, 10198, -23.3718,  7.80924, -25.23107, -0.00366, -0.99995,  0.00898,  0.72856,  0.88788,  0.72856,  0.88788
90, 10198, -23.3718,  7.80924, -25.23107, -0.00366, -0.99995,  0.00898,  0.72856,  0.88788,  0.72856,  0.88788
91, 10199, -22.86652,  8.07635, -24.6562, -0.00366, -0.99995,  0.00898,  0.69569,  0.92075,  0.69569,  0.92075
92, 10196, -24.71046,  7.77855, -24.77499, -0.00366, -0.99995,  0.00898,  0.80792,  0.92073,  0.80792,  0.92073
93, 10199, -22.86652,  8.07635, -24.6562, -0.00366, -0.99995,  0.00898,  0.69569,  0.92075,  0.69569,  0.92075
94, 10200, -24.75966,  8.07635, -24.01121, -0.00366, -0.99995,  0.00898,  0.80792,  0.96721,  0.80792,  0.96721
95, 10196, -24.71046,  7.77855, -24.77499, -0.00366, -0.99995,  0.00898,  0.80792,  0.92073,  0.80792,  0.92073
96, 10199, -22.86652,  8.07635, -24.6562, -0.00366, -0.99995,  0.00898,  0.69569,  0.92075,  0.69569,  0.92075
97, 10201, -22.91572,  7.78126, -23.89242, -0.00366, -0.99995,  0.00898,  0.69565,  0.9671,  0.69565,  0.9671
98, 10200, -24.75966,  8.07635, -24.01121, -0.00366, -0.99995,  0.00898,  0.80792,  0.96721,  0.80792,  0.96721
99, 10201, -22.91572,  7.78126, -23.89242, -0.00366, -0.99995,  0.00898,  0.69565,  0.9671,  0.69565,  0.9671
100, 10202, -24.25438,  7.84794, -23.43633, -0.00366, -0.99995,  0.00898,  0.77501,  0.99997,  0.77501,  0.99997
101, 10200, -24.75966,  8.07635, -24.01121, -0.00366, -0.99995,  0.00898,  0.80792,  0.96721,  0.80792,  0.96721
102, 10201, -22.91572,  7.78126, -23.89242, -0.00366, -0.99995,  0.00898,  0.69565,  0.9671,  0.69565,  0.9671
103, 10203, -23.49059,  8.07635, -23.38713, -0.00366, -0.99995,  0.00898,  0.72853,  1.00,  0.72853,  1.00
104, 10202, -24.25438,  7.84794, -23.43633, -0.00366, -0.99995,  0.00898,  0.77501,  0.99997,  0.77501,  0.99997
105, 10204, -22.86331,  4.7127, -25.55832,  0.36398,  0.39549, -0.84327,  0.80461,  0.00,  0.80461,  0.00
106, 10205, -24.00743,  5.09848, -25.87123,  0.36398,  0.39549, -0.84327,  0.75612,  0.04766,  0.75612,  0.04766
107, 10206, -23.81309,  8.198, -24.3337,  0.36398,  0.39549, -0.84327,  0.87983,  0.21747,  0.87983,  0.21747
108, 10207, -25.0377,  4.72256, -25.28348,  0.00885, -0.99993, -0.00792,  0.3697,  0.57735,  0.3697,  0.57735
109, 10208, -24.00743,  5.09848, -25.87123,  0.00885, -0.99993, -0.00792,  0.31876,  0.52657,  0.31876,  0.52657
110, 10209, -22.86331,  4.7127, -25.55832,  0.00885, -0.99993, -0.00792,  0.2467,  0.52648,  0.2467,  0.52648
111, 10209, -22.86331,  4.7127, -25.55832,  0.00885, -0.99993, -0.00792,  0.2467,  0.52648,  0.2467,  0.52648
112, 10210, -22.27556,  5.09848, -24.52804,  0.00885, -0.99993, -0.00792,  0.19574,  0.57742,  0.19574,  0.57742
113, 10207, -25.0377,  4.72256, -25.28348,  0.00885, -0.99993, -0.00792,  0.3697,  0.57735,  0.3697,  0.57735
114, 10210, -22.27556,  5.09848, -24.52804,  0.00885, -0.99993, -0.00792,  0.19574,  0.57742,  0.19574,  0.57742
115, 10211, -25.35062,  5.09848, -24.13936,  0.00885, -0.99993, -0.00792,  0.3697,  0.64938,  0.3697,  0.64938
116, 10207, -25.0377,  4.72256, -25.28348,  0.00885, -0.99993, -0.00792,  0.3697,  0.57735,  0.3697,  0.57735
117, 10210, -22.27556,  5.09848, -24.52804,  0.00885, -0.99993, -0.00792,  0.19574,  0.57742,  0.19574,  0.57742
118, 10212, -22.58848,  4.73581, -23.38392,  0.00885, -0.99993, -0.00792,  0.19573,  0.64928,  0.19573,  0.64928
119, 10211, -25.35062,  5.09848, -24.13936,  0.00885, -0.99993, -0.00792,  0.3697,  0.64938,  0.3697,  0.64938
120, 10212, -22.58848,  4.73581, -23.38392,  0.00885, -0.99993, -0.00792,  0.19573,  0.64928,  0.19573,  0.64928
121, 10213, -24.76287,  4.64029, -23.10909,  0.00885, -0.99993, -0.00792,  0.31874,  0.70013,  0.31874,  0.70013
122, 10211, -25.35062,  5.09848, -24.13936,  0.00885, -0.99993, -0.00792,  0.3697,  0.64938,  0.3697,  0.64938
123, 10212, -22.58848,  4.73581, -23.38392,  0.00885, -0.99993, -0.00792,  0.19573,  0.64928,  0.19573,  0.64928
124, 10214, -23.61875,  5.09848, -22.79618,  0.00885, -0.99993, -0.00792,  0.24669,  0.70023,  0.24669,  0.70023
125, 10213, -24.76287,  4.64029, -23.10909,  0.00885, -0.99993, -0.00792,  0.31874,  0.70013,  0.31874,  0.70013
126, 792, -25.46612,  3.30476, -23.62545, -0.54766,  0.39676,  0.73665,  0.09132,  0.81034,  0.09132,  0.81034
127, 791, -24.48115,  2.87933, -22.66403, -0.54766,  0.39676,  0.73665,  0.16835,  0.84815,  0.16835,  0.84815
128, 786, -23.81309,  6.90149, -24.3337, -0.54766,  0.39676,  0.73665,  0.16835,  0.58155,  0.16835,  0.58155
129, 793, -25.48277,  2.79402, -25.00176, -0.91016,  0.39184, -0.1344,  0.60396,  0.49874,  0.60396,  0.49874
130, 10215, -25.46612,  3.30476, -23.62545, -0.91016,  0.39184, -0.1344,  0.54681,  0.55953,  0.54681,  0.55953
131, 10216, -23.81309,  6.90149, -24.3337, -0.91016,  0.39184, -0.1344,  0.69184,  0.75541,  0.69184,  0.75541
132, 790, -23.10484,  3.30476, -22.68068,  0.7463,  0.39364,  0.53674,  0.62628,  0.27244,  0.62628,  0.27244
133, 789, -22.14341,  2.82504, -23.66564,  0.7463,  0.39364,  0.53674,  0.54681,  0.27393,  0.54681,  0.27393
134, 10217, -23.81309,  6.90149, -24.3337,  0.7463,  0.39364,  0.53674,  0.69565,  0.49874,  0.69565,  0.49874
135, 10218, -22.14341,  2.82504, -23.66564,  0.91056,  0.39364,  0.12619,  0.17515,  0.3123,  0.17515,  0.3123
136, 788, -22.16006,  3.30476, -25.04195,  0.91056,  0.39364,  0.12619,  0.11796,  0.34706,  0.11796,  0.34706
137, 10219, -23.81309,  6.90149, -24.3337,  0.91056,  0.39364,  0.12619,  0.17515,  0.58155,  0.17515,  0.58155
138, 10220, -22.16006,  3.30476, -25.04195,  0.55621,  0.39916, -0.72891,  0.11796,  0.34706,  0.11796,  0.34706
139, 787, -23.14503,  2.92159, -26.00338,  0.55621,  0.39916, -0.72891,  0.03351,  0.35836,  0.03351,  0.35836
140, 10221, -23.81309,  6.90149, -24.3337,  0.55621,  0.39916, -0.72891,  0.17515,  0.58155,  0.17515,  0.58155
141, 10222, -23.14503,  2.92159, -26.00338,  0.1001,  0.39916, -0.9114,  0.03351,  0.35836,  0.03351,  0.35836
142, 794, -24.52134,  3.30476, -25.98673,  0.1001,  0.39916, -0.9114,  0.00,  0.41565,  0.00,  0.41565
143, 10223, -23.81309,  6.90149, -24.3337,  0.1001,  0.39916, -0.9114,  0.17515,  0.58155,  0.17515,  0.58155
144, 10224, -24.48115,  2.87933, -22.66403, -0.11162,  0.39676,  0.91111,  0.69565,  0.23258,  0.69565,  0.23258
145, 10225, -23.10484,  3.30476, -22.68068, -0.11162,  0.39676,  0.91111,  0.62628,  0.27244,  0.62628,  0.27244
146, 10226, -23.81309,  6.90149, -24.3337, -0.11162,  0.39676,  0.91111,  0.69565,  0.49874,  0.69565,  0.49874
147, 10227, -24.52134,  3.30476, -25.98673, -0.75167,  0.39184, -0.53052,  0.69184,  0.5118,  0.69184,  0.5118
148, 10228, -25.48277,  2.79402, -25.00176, -0.75167,  0.39184, -0.53052,  0.60396,  0.49874,  0.60396,  0.49874
149, 10229, -23.81309,  6.90149, -24.3337, -0.75167,  0.39184, -0.53052,  0.69184,  0.75541,  0.69184,  0.75541
150, 10230, -24.52134,  3.30476, -25.98673,  0.00619, -0.99997, -0.00385,  0.57144,  0.00012,  0.57144,  0.00012
151, 10231, -23.14503,  2.92159, -26.00338,  0.00619, -0.99997, -0.00385,  0.48779,  0.00,  0.48779,  0.00
152, 10232, -22.16006,  3.30476, -25.04195,  0.00619, -0.99997, -0.00385,  0.42867,  0.05908,  0.42867,  0.05908
153, 10232, -22.16006,  3.30476, -25.04195,  0.00619, -0.99997, -0.00385,  0.42867,  0.05908,  0.42867,  0.05908
154, 10233, -25.48277,  2.79402, -25.00176,  0.00619, -0.99997, -0.00385,  0.6305,  0.05907,  0.6305,  0.05907
155, 10230, -24.52134,  3.30476, -25.98673,  0.00619, -0.99997, -0.00385,  0.57144,  0.00012,  0.57144,  0.00012
156, 10232, -22.16006,  3.30476, -25.04195,  0.00619, -0.99997, -0.00385,  0.42867,  0.05908,  0.42867,  0.05908
157, 10234, -22.14341,  2.82504, -23.66564,  0.00619, -0.99997, -0.00385,  0.42859,  0.14245,  0.42859,  0.14245
158, 10233, -25.48277,  2.79402, -25.00176,  0.00619, -0.99997, -0.00385,  0.6305,  0.05907,  0.6305,  0.05907
159, 10234, -22.14341,  2.82504, -23.66564,  0.00619, -0.99997, -0.00385,  0.42859,  0.14245,  0.42859,  0.14245
160, 10235, -25.46612,  3.30476, -23.62545,  0.00619, -0.99997, -0.00385,  0.6305,  0.14265,  0.6305,  0.14265
161, 10233, -25.48277,  2.79402, -25.00176,  0.00619, -0.99997, -0.00385,  0.6305,  0.05907,  0.6305,  0.05907
162, 10234, -22.14341,  2.82504, -23.66564,  0.00619, -0.99997, -0.00385,  0.42859,  0.14245,  0.42859,  0.14245
163, 10236, -23.10484,  3.30476, -22.68068,  0.00619, -0.99997, -0.00385,  0.48772,  0.20161,  0.48772,  0.20161
164, 10235, -25.46612,  3.30476, -23.62545,  0.00619, -0.99997, -0.00385,  0.6305,  0.14265,  0.6305,  0.14265
165, 10236, -23.10484,  3.30476, -22.68068,  0.00619, -0.99997, -0.00385,  0.48772,  0.20161,  0.48772,  0.20161
166, 10237, -24.48115,  2.87933, -22.66403,  0.00619, -0.99997, -0.00385,  0.57131,  0.20155,  0.57131,  0.20155
167, 10235, -25.46612,  3.30476, -23.62545,  0.00619, -0.99997, -0.00385,  0.6305,  0.14265,  0.6305,  0.14265
168, 801, -25.88742,  1.07087, -24.3337, -0.8907,  0.39467,  0.2256,  0.19573,  0.52648,  0.19573,  0.52648
169, 800, -25.27986,  1.60357, -22.86693, -0.8907,  0.39467,  0.2256,  0.28958,  0.51032,  0.28958,  0.51032
170, 795, -23.81309,  5.75223, -24.3337, -0.8907,  0.39467,  0.2256,  0.29582,  0.23258,  0.29582,  0.23258
171, 802, -25.27986,  1.60357, -25.80048, -0.8907,  0.39467, -0.2256,  0.44986,  0.51183,  0.44986,  0.51183
172, 10238, -25.88742,  1.07087, -24.3337, -0.8907,  0.39467, -0.2256,  0.54681,  0.53084,  0.54681,  0.53084
173, 10239, -23.81309,  5.75223, -24.3337, -0.8907,  0.39467, -0.2256,  0.46058,  0.23258,  0.46058,  0.23258
174, 799, -23.81309,  1.18857, -22.25937,  0.25165,  0.40048,  0.88107,  0.09132,  0.58155,  0.09132,  0.58155
175, 798, -22.34632,  1.60357, -22.86693,  0.25165,  0.40048,  0.88107,  0.00,  0.62117,  0.00,  0.62117
176, 10240, -23.81309,  5.75223, -24.3337,  0.25165,  0.40048,  0.88107,  0.09132,  0.88083,  0.09132,  0.88083
177, 10241, -22.34632,  1.60357, -22.86693,  0.89823,  0.38954,  0.20355,  0.00,  0.19256,  0.00,  0.19256
178, 797, -21.73876,  0.96907, -24.3337,  0.89823,  0.38954,  0.20355,  0.02449,  0.2659,  0.02449,  0.2659
179, 10242, -23.81309,  5.75223, -24.3337,  0.89823,  0.38954,  0.20355,  0.19573,  0.00,  0.19573,  0.00
180, 10243, -21.73876,  0.96907, -24.3337,  0.89823,  0.38954, -0.20355,  0.02449,  0.2659,  0.02449,  0.2659
181, 796, -22.34632,  1.60357, -25.80048,  0.89823,  0.38954, -0.20355,  0.1214,  0.26771,  0.1214,  0.26771
182, 10244, -23.81309,  5.75223, -24.3337,  0.89823,  0.38954, -0.20355,  0.19573,  0.00,  0.19573,  0.00
183, 10245, -22.34632,  1.60357, -25.80048,  0.21798,  0.39292, -0.89336,  0.1214,  0.26771,  0.1214,  0.26771
184, 803, -23.81309,  1.0359, -26.40803,  0.21798,  0.39292, -0.89336,  0.19573,  0.3123,  0.19573,  0.3123
185, 10246, -23.81309,  5.75223, -24.3337,  0.21798,  0.39292, -0.89336,  0.19573,  0.00,  0.19573,  0.00
186, 10247, -25.27986,  1.60357, -22.86693, -0.25164,  0.40048,  0.88108,  0.28958,  0.51032,  0.28958,  0.51032
187, 10248, -23.81309,  1.18857, -22.25937, -0.25164,  0.40048,  0.88108,  0.3734,  0.52648,  0.3734,  0.52648
188, 10249, -23.81309,  5.75223, -24.3337, -0.25164,  0.40048,  0.88108,  0.29582,  0.23258,  0.29582,  0.23258
189, 10250, -23.81309,  1.0359, -26.40803, -0.21798,  0.39292, -0.89336,  0.3734,  0.53084,  0.3734,  0.53084
190, 10251, -25.27986,  1.60357, -25.80048, -0.21798,  0.39292, -0.89336,  0.44986,  0.51183,  0.44986,  0.51183
191, 10252, -23.81309,  5.75223, -24.3337, -0.21798,  0.39292, -0.89336,  0.46058,  0.23258,  0.46058,  0.23258
192, 10253, -25.27986,  1.60357, -25.80048, -0.01227, -0.99976,  0.0184,  0.19574,  0.16437,  0.19574,  0.16437
193, 10254, -23.81309,  1.0359, -26.40803, -0.01227, -0.99976,  0.0184,  0.26394,  0.23258,  0.26394,  0.23258
194, 10255, -22.34632,  1.60357, -25.80048, -0.01227, -0.99976,  0.0184,  0.3604,  0.23244,  0.3604,  0.23244
195, 10255, -22.34632,  1.60357, -25.80048, -0.01227, -0.99976,  0.0184,  0.3604,  0.23244,  0.3604,  0.23244
196, 10256, -25.88742,  1.07087, -24.3337, -0.01227, -0.99976,  0.0184,  0.19573,  0.06821,  0.19573,  0.06821
197, 10253, -25.27986,  1.60357, -25.80048, -0.01227, -0.99976,  0.0184,  0.19574,  0.16437,  0.19574,  0.16437
198, 10255, -22.34632,  1.60357, -25.80048, -0.01227, -0.99976,  0.0184,  0.3604,  0.23244,  0.3604,  0.23244
199, 10257, -21.73876,  0.96907, -24.3337, -0.01227, -0.99976,  0.0184,  0.42859,  0.1645,  0.42859,  0.1645
200, 10256, -25.88742,  1.07087, -24.3337, -0.01227, -0.99976,  0.0184,  0.19573,  0.06821,  0.19573,  0.06821
201, 10257, -21.73876,  0.96907, -24.3337, -0.01227, -0.99976,  0.0184,  0.42859,  0.1645,  0.42859,  0.1645
202, 10258, -25.27986,  1.60357, -22.86693, -0.01227, -0.99976,  0.0184,  0.26393,  0.00,  0.26393,  0.00
203, 10256, -25.88742,  1.07087, -24.3337, -0.01227, -0.99976,  0.0184,  0.19573,  0.06821,  0.19573,  0.06821
204, 10257, -21.73876,  0.96907, -24.3337, -0.01227, -0.99976,  0.0184,  0.42859,  0.1645,  0.42859,  0.1645
205, 10259, -22.34632,  1.60357, -22.86693, -0.01227, -0.99976,  0.0184,  0.42859,  0.06807,  0.42859,  0.06807
206, 10258, -25.27986,  1.60357, -22.86693, -0.01227, -0.99976,  0.0184,  0.26393,  0.00,  0.26393,  0.00
207, 10259, -22.34632,  1.60357, -22.86693, -0.01227, -0.99976,  0.0184,  0.42859,  0.06807,  0.42859,  0.06807
208, 10260, -23.81309,  1.18857, -22.25937, -0.01227, -0.99976,  0.0184,  0.36038,  0.00009,  0.36038,  0.00009
209, 10258, -25.27986,  1.60357, -22.86693, -0.01227, -0.99976,  0.0184,  0.26393,  0.00,  0.26393,  0.00
210, 1193,  15.30269,  6.00238, -8.96187, -0.69226,  0.52995, -0.48983,  0.87921,  0.29582,  0.87921,  0.29582
211, 1192,  14.55406,  5.33806, -8.62259, -0.69226,  0.52995, -0.48983,  0.88332,  0.35295,  0.88332,  0.35295
212, 1188,  16.15382,  7.67542, -8.35468, -0.69226,  0.52995, -0.48983,  0.95184,  0.19807,  0.95184,  0.19807
213, 1163,  16.78633,  6.64663, -9.15691,  0.26569,  0.47019, -0.84162,  0.84402,  0.24543,  0.84402,  0.24543
214, 1184,  16.08735,  6.07878, -9.6948,  0.26569,  0.47019, -0.84162,  0.77977,  0.23288,  0.77977,  0.23288
215, 1168,  16.15382,  8.43999, -8.35468,  0.26569,  0.47019, -0.84162,  0.87921,  0.36868,  0.87921,  0.36868
216, 1167,  15.46177,  6.85592, -9.34637, -0.16428,  0.43498, -0.88533,  0.87436,  0.69638,  0.87436,  0.69638
217, 1178,  16.15382,  9.13569, -8.35468, -0.16428,  0.43498, -0.88533,  0.87436,  0.53386,  0.87436,  0.53386
218, 1165,  16.15621,  7.23809, -9.28745, -0.16428,  0.43498, -0.88533,  0.84155,  0.66181,  0.84155,  0.66181
219, 1194,  15.92525,  5.41254, -9.86719, -0.51517,  0.51164, -0.68762,  0.87014,  0.69638,  0.87014,  0.69638
220, 11620,  15.30269,  6.00238, -8.96187, -0.51517,  0.51164, -0.68762,  0.86931,  0.75628,  0.86931,  0.75628
221, 11621,  16.15382,  7.67542, -8.35468, -0.51517,  0.51164, -0.68762,  0.96565,  0.83386,  0.96565,  0.83386
222, 1164,  17.52816,  6.12938, -8.69124,  0.6819,  0.4853, -0.54725,  0.87921,  0.19807,  0.87921,  0.19807
223, 11622,  16.78633,  6.64663, -9.15691,  0.6819,  0.4853, -0.54725,  0.84402,  0.24543,  0.84402,  0.24543
224, 11623,  16.15382,  8.43999, -8.35468,  0.6819,  0.4853, -0.54725,  0.87921,  0.36868,  0.87921,  0.36868
225, 11624,  15.46177,  6.85592, -9.34637, -0.72394,  0.44797, -0.52463,  0.66236,  0.73417,  0.66236,  0.73417
226, 1169,  15.18667,  7.30286, -8.58511, -0.72394,  0.44797, -0.52463,  0.6263,  0.77359,  0.6263,  0.77359
227, 11625,  16.15382,  9.13569, -8.35468, -0.72394,  0.44797, -0.52463,  0.66236,  0.89661,  0.66236,  0.89661
228, 1191,  14.90995,  5.43797, -7.53124, -0.55194,  0.54053,  0.63497,  0.879,  0.36868,  0.879,  0.36868
229, 1190,  15.65843,  5.83235, -7.21636, -0.55194,  0.54053,  0.63497,  0.83884,  0.40796,  0.83884,  0.40796
230, 11626,  16.15382,  7.67542, -8.35468, -0.55194,  0.54053,  0.63497,  0.879,  0.53386,  0.879,  0.53386
231, 1166,  17.2745,  6.43999, -7.99055,  0.86167,  0.49932,  0.0906,  0.65217,  0.70216,  0.65217,  0.70216
232, 11627,  17.52816,  6.12938, -8.69124,  0.86167,  0.49932,  0.0906,  0.68535,  0.73417,  0.68535,  0.73417
233, 11628,  16.15382,  8.43999, -8.35468,  0.86167,  0.49932,  0.0906,  0.68535,  0.56403,  0.68535,  0.56403
234, 11629,  15.18667,  7.30286, -8.58511, -0.8771,  0.47319, -0.08238,  0.6263,  0.77359,  0.6263,  0.77359
235, 1171,  14.81483,  6.71082, -8.02669, -0.8771,  0.47319, -0.08238,  0.57742,  0.74826,  0.57742,  0.74826
236, 11630,  16.15382,  9.13569, -8.35468, -0.8771,  0.47319, -0.08238,  0.66236,  0.89661,  0.66236,  0.89661
237, 11631,  15.65843,  5.83235, -7.21636, -0.10634,  0.54303,  0.83295,  0.83884,  0.40796,  0.83884,  0.40796
238, 1189,  16.44027,  5.40226, -6.83615, -0.10634,  0.54303,  0.83295,  0.77827,  0.40036,  0.77827,  0.40036
239, 11632,  16.15382,  7.67542, -8.35468, -0.10634,  0.54303,  0.83295,  0.879,  0.53386,  0.879,  0.53386
