VTX, IDX, POSITION.x, POSITION.y, POSITION.z, TEXCOORD0.x, TEXCOORD0.y
399, 88, -0.09617,  0.20203, -0.09643,  0.06957,  0.18127
400, 85, -0.10015,  0.21688, -0.08143,  0.05826,  0.18132
401, 87, -0.10438,  0.2131, -0.0835,  0.06169,  0.18704
402, 88, -0.09617,  0.20203, -0.09643,  0.06957,  0.18127
403, 89, -0.09085,  0.20361, -0.0979,  0.06855,  0.1757
404, 85, -0.10015,  0.21688, -0.08143,  0.05826,  0.18132
405, 90, -0.09183,  0.18879, -0.11168,  0.07864,  0.17773
406, 89, -0.09085,  0.20361, -0.0979,  0.06855,  0.1757
407, 88, -0.09617,  0.20203, -0.09643,  0.06957,  0.18127
408, 90, -0.09183,  0.18879, -0.11168,  0.07864,  0.17773
409, 91, -0.08548,  0.18959, -0.11435,  0.07868,  0.17268
410, 89, -0.09085,  0.20361, -0.0979,  0.06855,  0.1757
411, 91, -0.08548,  0.18959, -0.11435,  0.07868,  0.17268
412, 90, -0.09183,  0.18879, -0.11168,  0.07864,  0.17773
413, 92, -0.08945,  0.17421, -0.12777,  0.08869,  0.17479
414, 91, -0.08548,  0.18959, -0.11435,  0.07868,  0.17268
415, 92, -0.08945,  0.17421, -0.12777,  0.08869,  0.17479
416, 93, -0.08237,  0.17406, -0.13075,  0.0897,  0.16975
417, 92, -0.08945,  0.17421, -0.12777,  0.08869,  0.17479
418, 94, -0.08336,  0.15706, -0.14803,  0.10236,  0.16953
419, 93, -0.08237,  0.17406, -0.13075,  0.0897,  0.16975
420, 92, -0.08945,  0.17421, -0.12777,  0.08869,  0.17479
421, 95, -0.09124,  0.15824, -0.14511,  0.10077,  0.17557
422, 94, -0.08336,  0.15706, -0.14803,  0.10236,  0.16953
423, 95, -0.09124,  0.15824, -0.14511,  0.10077,  0.17557
424, 96, -0.09076,  0.13922, -0.16498,  0.11401,  0.17624
425, 94, -0.08336,  0.15706, -0.14803,  0.10236,  0.16953
426, 95, -0.09124,  0.15824, -0.14511,  0.10077,  0.17557
427, 97, -0.09872,  0.14141, -0.16182,  0.11171,  0.1814
428, 96, -0.09076,  0.13922, -0.16498,  0.11401,  0.17624
429, 97, -0.09872,  0.14141, -0.16182,  0.11171,  0.1814
430, 98, -0.10681,  0.1212, -0.17885,  0.12344,  0.18832
431, 96, -0.09076,  0.13922, -0.16498,  0.11401,  0.17624
432, 97, -0.09872,  0.14141, -0.16182,  0.11171,  0.1814
433, 99, -0.11354,  0.12486, -0.1751,  0.11929,  0.19245
434, 98, -0.10681,  0.1212, -0.17885,  0.12344,  0.18832
435, 99, -0.11354,  0.12486, -0.1751,  0.11929,  0.19245
436, 100, -0.13088,  0.10611, -0.18785,  0.12741,  0.20489
437, 98, -0.10681,  0.1212, -0.17885,  0.12344,  0.18832
438, 99, -0.11354,  0.12486, -0.1751,  0.11929,  0.19245
439, 101, -0.13492,  0.11107, -0.1828,  0.12311,  0.20768
440, 100, -0.13088,  0.10611, -0.18785,  0.12741,  0.20489
441, 101, -0.13492,  0.11107, -0.1828,  0.12311,  0.20768
442, 102, -0.15784,  0.09553, -0.18936,  0.1285,  0.22353
443, 100, -0.13088,  0.10611, -0.18785,  0.12741,  0.20489
444, 101, -0.13492,  0.11107, -0.1828,  0.12311,  0.20768
445, 103, -0.15923,  0.10078, -0.18425,  0.12409,  0.22406
446, 102, -0.15784,  0.09553, -0.18936,  0.1285,  0.22353
447, 103, -0.15923,  0.10078, -0.18425,  0.12409,  0.22406
448, 104, -0.18323,  0.08845, -0.18508,  0.12769,  0.24029
449, 102, -0.15784,  0.09553, -0.18936,  0.1285,  0.22353
450, 103, -0.15923,  0.10078, -0.18425,  0.12409,  0.22406
451, 105, -0.18316,  0.0934, -0.18033,  0.12342,  0.23961
452, 104, -0.18323,  0.08845, -0.18508,  0.12769,  0.24029
453, 105, -0.18316,  0.0934, -0.18033,  0.12342,  0.23961
454, 106, -0.20717,  0.0838, -0.17718,  0.12447,  0.25653
455, 104, -0.18323,  0.08845, -0.18508,  0.12769,  0.24029
456, 105, -0.18316,  0.0934, -0.18033,  0.12342,  0.23961
457, 107, -0.20618,  0.08875, -0.17425,  0.12073,  0.25465
458, 106, -0.20717,  0.0838, -0.17718,  0.12447,  0.25653
459, 108, -0.18481,  0.09671, -0.17609,  0.11892,  0.2401
460, 107, -0.20618,  0.08875, -0.17425,  0.12073,  0.25465
461, 105, -0.18316,  0.0934, -0.18033,  0.12342,  0.23961
462, 108, -0.18481,  0.09671, -0.17609,  0.11892,  0.2401
463, 109, -0.20629,  0.09251, -0.17055,  0.11662,  0.25384
464, 107, -0.20618,  0.08875, -0.17425,  0.12073,  0.25465
465, 107, -0.20618,  0.08875, -0.17425,  0.12073,  0.25465
466, 110, -0.22709,  0.08376, -0.16588,  0.11863,  0.27025
467, 106, -0.20717,  0.0838, -0.17718,  0.12447,  0.25653
468, 107, -0.20618,  0.08875, -0.17425,  0.12073,  0.25465
469, 111, -0.22484,  0.08875, -0.16432,  0.11579,  0.26727
470, 110, -0.22709,  0.08376, -0.16588,  0.11863,  0.27025
471, 109, -0.20629,  0.09251, -0.17055,  0.11662,  0.25384
472, 111, -0.22484,  0.08875, -0.16432,  0.11579,  0.26727
473, 107, -0.20618,  0.08875, -0.17425,  0.12073,  0.25465
474, 111, -0.22484,  0.08875, -0.16432,  0.11579,  0.26727
475, 112, -0.24152,  0.08958, -0.15291,  0.11019,  0.28067
476, 110, -0.22709,  0.08376, -0.16588,  0.11863,  0.27025
477, 111, -0.22484,  0.08875, -0.16432,  0.11579,  0.26727
478, 113, -0.23771,  0.09428, -0.15243,  0.1084,  0.27659
479, 112, -0.24152,  0.08958, -0.15291,  0.11019,  0.28067
480, 113, -0.23771,  0.09428, -0.15243,  0.1084,  0.27659
481, 114, -0.25021,  0.10072, -0.13885,  0.09967,  0.28775
482, 112, -0.24152,  0.08958, -0.15291,  0.11019,  0.28067
483, 113, -0.23771,  0.09428, -0.15243,  0.1084,  0.27659
484, 115, -0.245,  0.10487, -0.13906,  0.099,  0.28338
485, 114, -0.25021,  0.10072, -0.13885,  0.09967,  0.28775
486, 115, -0.245,  0.10487, -0.13906,  0.099,  0.28338
487, 116, -0.25348,  0.11542, -0.12475,  0.0884,  0.29117
488, 114, -0.25021,  0.10072, -0.13885,  0.09967,  0.28775
489, 115, -0.245,  0.10487, -0.13906,  0.099,  0.28338
490, 117, -0.24789,  0.11859, -0.12574,  0.0887,  0.28734
491, 116, -0.25348,  0.11542, -0.12475,  0.0884,  0.29117
492, 117, -0.24789,  0.11859, -0.12574,  0.0887,  0.28734
493, 118, -0.25149,  0.13249, -0.1097,  0.07652,  0.28948
494, 116, -0.25348,  0.11542, -0.12475,  0.0884,  0.29117
495, 117, -0.24789,  0.11859, -0.12574,  0.0887,  0.28734
496, 119, -0.24589,  0.13466, -0.11117,  0.07775,  0.28551
497, 118, -0.25149,  0.13249, -0.1097,  0.07652,  0.28948
498, 119, -0.24589,  0.13466, -0.11117,  0.07775,  0.28551
499, 120, -0.24476,  0.15078, -0.09395,  0.06471,  0.28346
500, 118, -0.25149,  0.13249, -0.1097,  0.07652,  0.28948
501, 119, -0.24589,  0.13466, -0.11117,  0.07775,  0.28551
502, 121, -0.23968,  0.15232, -0.09626,  0.06631,  0.28054
503, 120, -0.24476,  0.15078, -0.09395,  0.06471,  0.28346
504, 121, -0.23968,  0.15232, -0.09626,  0.06631,  0.28054
505, 122, -0.23383,  0.16804, -0.07968,  0.05542,  0.27325
506, 120, -0.24476,  0.15078, -0.09395,  0.06471,  0.28346
507, 121, -0.23968,  0.15232, -0.09626,  0.06631,  0.28054
508, 123, -0.22949,  0.16864, -0.08326,  0.05796,  0.27059
509, 122, -0.23383,  0.16804, -0.07968,  0.05542,  0.27325
510, 123, -0.22949,  0.16864, -0.08326,  0.05796,  0.27059
511, 124, -0.21873,  0.18338, -0.06898,  0.04959,  0.26166
512, 122, -0.23383,  0.16804, -0.07968,  0.05542,  0.27325
513, 123, -0.22949,  0.16864, -0.08326,  0.05796,  0.27059
514, 125, -0.21506,  0.18254, -0.07344,  0.05299,  0.25955
515, 124, -0.21873,  0.18338, -0.06898,  0.04959,  0.26166
516, 125, -0.21506,  0.18254, -0.07344,  0.05299,  0.25955
517, 126, -0.19881,  0.19603, -0.06146,  0.04584,  0.24767
518, 124, -0.21873,  0.18338, -0.06898,  0.04959,  0.26166
519, 125, -0.21506,  0.18254, -0.07344,  0.05299,  0.25955
520, 127, -0.19617,  0.19443, -0.06669,  0.04988,  0.24625
521, 126, -0.19881,  0.19603, -0.06146,  0.04584,  0.24767
522, 127, -0.19617,  0.19443, -0.06669,  0.04988,  0.24625
523, 128, -0.17697,  0.20581, -0.05747,  0.04433,  0.23274
524, 126, -0.19881,  0.19603, -0.06146,  0.04584,  0.24767
525, 127, -0.19617,  0.19443, -0.06669,  0.04988,  0.24625
526, 129, -0.17499,  0.20297, -0.06352,  0.04915,  0.23214
527, 128, -0.17697,  0.20581, -0.05747,  0.04433,  0.23274
528, 130, -0.1541,  0.20939, -0.06402,  0.05043,  0.21895
529, 128, -0.17697,  0.20581, -0.05747,  0.04433,  0.23274
530, 129, -0.17499,  0.20297, -0.06352,  0.04915,  0.23214
531, 130, -0.1541,  0.20939, -0.06402,  0.05043,  0.21895
532, 131, -0.15533,  0.21379, -0.05774,  0.04516,  0.21883
533, 128, -0.17697,  0.20581, -0.05747,  0.04433,  0.23274
534, 132, -0.23942,  0.16705, -0.07424,  0.05138,  0.27702
535, 120, -0.24476,  0.15078, -0.09395,  0.06471,  0.28346
536, 122, -0.23383,  0.16804, -0.07968,  0.05542,  0.27325
537, 132, -0.23942,  0.16705, -0.07424,  0.05138,  0.27702
538, 133, -0.2512,  0.14779, -0.09006,  0.06231,  0.28808
539, 120, -0.24476,  0.15078, -0.09395,  0.06471,  0.28346
540, 133, -0.2512,  0.14779, -0.09006,  0.06231,  0.28808
541, 118, -0.25149,  0.13249, -0.1097,  0.07652,  0.28948
542, 120, -0.24476,  0.15078, -0.09395,  0.06471,  0.28346
543, 133, -0.2512,  0.14779, -0.09006,  0.06231,  0.28808
544, 132, -0.23942,  0.16705, -0.07424,  0.05138,  0.27702
545, 134, -0.24438,  0.16585, -0.06704,  0.04723,  0.28053
546, 133, -0.2512,  0.14779, -0.09006,  0.06231,  0.28808
547, 134, -0.24438,  0.16585, -0.06704,  0.04723,  0.28053
548, 135, -0.25805,  0.14477, -0.08424,  0.05919,  0.29278
549, 136, -0.25859,  0.12836, -0.10652,  0.07464,  0.29625
550, 133, -0.2512,  0.14779, -0.09006,  0.06231,  0.28808
551, 135, -0.25805,  0.14477, -0.08424,  0.05919,  0.29278
552, 136, -0.25859,  0.12836, -0.10652,  0.07464,  0.29625
553, 135, -0.25805,  0.14477, -0.08424,  0.05919,  0.29278
554, 137, -0.26676,  0.12336, -0.10074,  0.07217,  0.30225
555, 138, -0.26107,  0.11012, -0.12193,  0.08762,  0.29775
556, 136, -0.25859,  0.12836, -0.10652,  0.07464,  0.29625
557, 137, -0.26676,  0.12336, -0.10074,  0.07217,  0.30225
558, 138, -0.26107,  0.11012, -0.12193,  0.08762,  0.29775
559, 137, -0.26676,  0.12336, -0.10074,  0.07217,  0.30225
560, 139, -0.27099,  0.10279, -0.11544,  0.08549,  0.30752
561, 140, -0.25817,  0.094, -0.13699,  0.10028,  0.29572
562, 138, -0.26107,  0.11012, -0.12193,  0.08762,  0.29775
563, 139, -0.27099,  0.10279, -0.11544,  0.08549,  0.30752
564, 140, -0.25817,  0.094, -0.13699,  0.10028,  0.29572
565, 139, -0.27099,  0.10279, -0.11544,  0.08549,  0.30752
566, 141, -0.26977,  0.08353, -0.12988,  0.09947,  0.30921
567, 132, -0.23942,  0.16705, -0.07424,  0.05138,  0.27702
568, 142, -0.22658,  0.18357, -0.05331,  0.03829,  0.26697
569, 134, -0.24438,  0.16585, -0.06704,  0.04723,  0.28053
570, 132, -0.23942,  0.16705, -0.07424,  0.05138,  0.27702
571, 143, -0.22271,  0.18379, -0.06212,  0.0441,  0.26424
572, 142, -0.22658,  0.18357, -0.05331,  0.03829,  0.26697
573, 143, -0.22271,  0.18379, -0.06212,  0.0441,  0.26424
574, 144, -0.20617,  0.19715, -0.04301,  0.03218,  0.25255
575, 142, -0.22658,  0.18357, -0.05331,  0.03829,  0.26697
576, 143, -0.22271,  0.18379, -0.06212,  0.0441,  0.26424
577, 145, -0.20206,  0.19692, -0.05342,  0.03928,  0.24969
578, 144, -0.20617,  0.19715, -0.04301,  0.03218,  0.25255
579, 145, -0.20206,  0.19692, -0.05342,  0.03928,  0.24969
580, 146, -0.18335,  0.20945, -0.03253,  0.02558,  0.23667
581, 144, -0.20617,  0.19715, -0.04301,  0.03218,  0.25255
582, 145, -0.20206,  0.19692, -0.05342,  0.03928,  0.24969
583, 147, -0.17985,  0.20797, -0.04749,  0.0364,  0.23426
584, 146, -0.18335,  0.20945, -0.03253,  0.02558,  0.23667
585, 133, -0.2512,  0.14779, -0.09006,  0.06231,  0.28808
586, 136, -0.25859,  0.12836, -0.10652,  0.07464,  0.29625
587, 118, -0.25149,  0.13249, -0.1097,  0.07652,  0.28948
588, 145, -0.20206,  0.19692, -0.05342,  0.03928,  0.24969
589, 143, -0.22271,  0.18379, -0.06212,  0.0441,  0.26424
590, 124, -0.21873,  0.18338, -0.06898,  0.04959,  0.26166
591, 143, -0.22271,  0.18379, -0.06212,  0.0441,  0.26424
592, 122, -0.23383,  0.16804, -0.07968,  0.05542,  0.27325
593, 124, -0.21873,  0.18338, -0.06898,  0.04959,  0.26166
594, 143, -0.22271,  0.18379, -0.06212,  0.0441,  0.26424
595, 132, -0.23942,  0.16705, -0.07424,  0.05138,  0.27702
596, 122, -0.23383,  0.16804, -0.07968,  0.05542,  0.27325
597, 145, -0.20206,  0.19692, -0.05342,  0.03928,  0.24969
598, 124, -0.21873,  0.18338, -0.06898,  0.04959,  0.26166
599, 126, -0.19881,  0.19603, -0.06146,  0.04584,  0.24767
600, 147, -0.17985,  0.20797, -0.04749,  0.0364,  0.23426
601, 145, -0.20206,  0.19692, -0.05342,  0.03928,  0.24969
602, 126, -0.19881,  0.19603, -0.06146,  0.04584,  0.24767
603, 138, -0.26107,  0.11012, -0.12193,  0.08762,  0.29775
604, 140, -0.25817,  0.094, -0.13699,  0.10028,  0.29572
605, 114, -0.25021,  0.10072, -0.13885,  0.09967,  0.28775
606, 138, -0.26107,  0.11012, -0.12193,  0.08762,  0.29775
607, 114, -0.25021,  0.10072, -0.13885,  0.09967,  0.28775
608, 116, -0.25348,  0.11542, -0.12475,  0.0884,  0.29117
609, 136, -0.25859,  0.12836, -0.10652,  0.07464,  0.29625
610, 116, -0.25348,  0.11542, -0.12475,  0.0884,  0.29117
611, 118, -0.25149,  0.13249, -0.1097,  0.07652,  0.28948
612, 136, -0.25859,  0.12836, -0.10652,  0.07464,  0.29625
613, 138, -0.26107,  0.11012, -0.12193,  0.08762,  0.29775
614, 116, -0.25348,  0.11542, -0.12475,  0.0884,  0.29117
615, 147, -0.17985,  0.20797, -0.04749,  0.0364,  0.23426
616, 126, -0.19881,  0.19603, -0.06146,  0.04584,  0.24767
617, 128, -0.17697,  0.20581, -0.05747,  0.04433,  0.23274
618, 131, -0.15533,  0.21379, -0.05774,  0.04516,  0.21883
619, 147, -0.17985,  0.20797, -0.04749,  0.0364,  0.23426
620, 128, -0.17697,  0.20581, -0.05747,  0.04433,  0.23274
621, 131, -0.15533,  0.21379, -0.05774,  0.04516,  0.21883
622, 148, -0.15766,  0.21801, -0.04682,  0.03675,  0.21958
623, 147, -0.17985,  0.20797, -0.04749,  0.0364,  0.23426
624, 146, -0.18335,  0.20945, -0.03253,  0.02558,  0.23667
625, 147, -0.17985,  0.20797, -0.04749,  0.0364,  0.23426
626, 148, -0.15766,  0.21801, -0.04682,  0.03675,  0.21958
627, 148, -0.15766,  0.21801, -0.04682,  0.03675,  0.21958
628, 131, -0.15533,  0.21379, -0.05774,  0.04516,  0.21883
629, 149, -0.13479,  0.21978, -0.06119,  0.04722,  0.20593
630, 148, -0.15766,  0.21801, -0.04682,  0.03675,  0.21958
631, 149, -0.13479,  0.21978, -0.06119,  0.04722,  0.20593
632, 150, -0.1354,  0.22646, -0.04882,  0.0383,  0.20487
633, 131, -0.15533,  0.21379, -0.05774,  0.04516,  0.21883
634, 151, -0.13447,  0.2147, -0.06732,  0.05255,  0.20706
635, 149, -0.13479,  0.21978, -0.06119,  0.04722,  0.20593
636, 149, -0.13479,  0.21978, -0.06119,  0.04722,  0.20593
637, 151, -0.13447,  0.2147, -0.06732,  0.05255,  0.20706
638, 86, -0.11748,  0.2168, -0.07365,  0.05624,  0.19639
639, 149, -0.13479,  0.21978, -0.06119,  0.04722,  0.20593
640, 86, -0.11748,  0.2168, -0.07365,  0.05624,  0.19639
641, 84, -0.11685,  0.22153, -0.06943,  0.05186,  0.19398
642, 131, -0.15533,  0.21379, -0.05774,  0.04516,  0.21883
643, 130, -0.1541,  0.20939, -0.06402,  0.05043,  0.21895
644, 151, -0.13447,  0.2147, -0.06732,  0.05255,  0.20706
645, 149, -0.13479,  0.21978, -0.06119,  0.04722,  0.20593
646, 84, -0.11685,  0.22153, -0.06943,  0.05186,  0.19398
647, 82, -0.11726,  0.2279, -0.06119,  0.04541,  0.19195
648, 149, -0.13479,  0.21978, -0.06119,  0.04722,  0.20593
649, 82, -0.11726,  0.2279, -0.06119,  0.04541,  0.19195
650, 150, -0.1354,  0.22646, -0.04882,  0.0383,  0.20487
651, 152, -0.1609,  0.21978, -0.03128,  0.02603,  0.2219
652, 148, -0.15766,  0.21801, -0.04682,  0.03675,  0.21958
653, 150, -0.1354,  0.22646, -0.04882,  0.0383,  0.20487
654, 146, -0.18335,  0.20945, -0.03253,  0.02558,  0.23667
655, 148, -0.15766,  0.21801, -0.04682,  0.03675,  0.21958
656, 152, -0.1609,  0.21978, -0.03128,  0.02603,  0.2219
657, 153, -0.16017,  0.22162, -0.0151,  0.01543,  0.22161
658, 146, -0.18335,  0.20945, -0.03253,  0.02558,  0.23667
659, 152, -0.1609,  0.21978, -0.03128,  0.02603,  0.2219
660, 153, -0.16017,  0.22162, -0.0151,  0.01543,  0.22161
661, 154, -0.17581,  0.21489, -0.01482,  0.01452,  0.23009
662, 146, -0.18335,  0.20945, -0.03253,  0.02558,  0.23667
663, 153, -0.16017,  0.22162, -0.0151,  0.01543,  0.22161
664, 155, -0.17344,  0.21648,  0.00019,  0.00515,  0.22616
665, 154, -0.17581,  0.21489, -0.01482,  0.01452,  0.23009
666, 154, -0.17581,  0.21489, -0.01482,  0.01452,  0.23009
667, 155, -0.17344,  0.21648,  0.00019,  0.00515,  0.22616
668, 156, -0.18664,  0.21146,  0.00019,  0.00516,  0.23347
669, 154, -0.17581,  0.21489, -0.01482,  0.01452,  0.23009
670, 156, -0.18664,  0.21146,  0.00019,  0.00516,  0.23347
671, 157, -0.18892,  0.21018, -0.01291,  0.0129,  0.23841
672, 157, -0.18892,  0.21018, -0.01291,  0.0129,  0.23841
673, 146, -0.18335,  0.20945, -0.03253,  0.02558,  0.23667
674, 154, -0.17581,  0.21489, -0.01482,  0.01452,  0.23009
675, 153, -0.16017,  0.22162, -0.0151,  0.01543,  0.22161
676, 158, -0.15959,  0.22223,  0.00019,  0.00514,  0.22009
677, 155, -0.17344,  0.21648,  0.00019,  0.00515,  0.22616
678, 153, -0.16017,  0.22162, -0.0151,  0.01543,  0.22161
679, 159, -0.14695,  0.22793,  0.00018,  0.00513,  0.21396
680, 158, -0.15959,  0.22223,  0.00019,  0.00514,  0.22009
681, 153, -0.16017,  0.22162, -0.0151,  0.01543,  0.22161
682, 160, -0.14619,  0.22806, -0.0145,  0.01535,  0.21324
683, 159, -0.14695,  0.22793,  0.00018,  0.00513,  0.21396
684, 159, -0.14695,  0.22793,  0.00018,  0.00513,  0.21396
685, 160, -0.14619,  0.22806, -0.0145,  0.01535,  0.21324
686, 161, -0.13577,  0.23463, -0.01287,  0.01419,  0.2056
687, 159, -0.14695,  0.22793,  0.00018,  0.00513,  0.21396
688, 161, -0.13577,  0.23463, -0.01287,  0.01419,  0.2056
689, 162, -0.13703,  0.23474,  0.00018,  0.00512,  0.20622
690, 157, -0.18892,  0.21018, -0.01291,  0.0129,  0.23841
691, 163, -0.19635,  0.20579, -0.02536,  0.02082,  0.24588
692, 146, -0.18335,  0.20945, -0.03253,  0.02558,  0.23667
693, 163, -0.19635,  0.20579, -0.02536,  0.02082,  0.24588
694, 157, -0.18892,  0.21018, -0.01291,  0.0129,  0.23841
695, 164, -0.20138,  0.20528, -0.01147,  0.01207,  0.24655
696, 163, -0.19635,  0.20579, -0.02536,  0.02082,  0.24588
697, 164, -0.20138,  0.20528, -0.01147,  0.01207,  0.24655
698, 165, -0.20403,  0.20348, -0.0203,  0.01771,  0.25038
699, 165, -0.20403,  0.20348, -0.0203,  0.01771,  0.25038
700, 164, -0.20138,  0.20528, -0.01147,  0.01207,  0.24655
701, 166, -0.21674,  0.19663, -0.01212,  0.01284,  0.25687
702, 165, -0.20403,  0.20348, -0.0203,  0.01771,  0.25038
703, 166, -0.21674,  0.19663, -0.01212,  0.01284,  0.25687
704, 167, -0.2165,  0.1959, -0.02355,  0.02043,  0.25865
705, 163, -0.19635,  0.20579, -0.02536,  0.02082,  0.24588
706, 165, -0.20403,  0.20348, -0.0203,  0.01771,  0.25038
707, 167, -0.2165,  0.1959, -0.02355,  0.02043,  0.25865
708, 163, -0.19635,  0.20579, -0.02536,  0.02082,  0.24588
709, 167, -0.2165,  0.1959, -0.02355,  0.02043,  0.25865
710, 168, -0.21241,  0.19631, -0.03346,  0.02712,  0.25727
711, 169, -0.23054,  0.183, -0.04284,  0.03329,  0.26989
712, 168, -0.21241,  0.19631, -0.03346,  0.02712,  0.25727
713, 167, -0.2165,  0.1959, -0.02355,  0.02043,  0.25865
714, 169, -0.23054,  0.183, -0.04284,  0.03329,  0.26989
715, 167, -0.2165,  0.1959, -0.02355,  0.02043,  0.25865
716, 170, -0.23339,  0.18287, -0.02956,  0.02365,  0.27039
717, 164, -0.20138,  0.20528, -0.01147,  0.01207,  0.24655
718, 171, -0.2164,  0.19703,  0.0002,  0.00517,  0.25537
719, 166, -0.21674,  0.19663, -0.01212,  0.01284,  0.25687
720, 164, -0.20138,  0.20528, -0.01147,  0.01207,  0.24655
721, 172, -0.20025,  0.20591,  0.0002,  0.00515,  0.24333
722, 171, -0.2164,  0.19703,  0.0002,  0.00517,  0.25537
723, 157, -0.18892,  0.21018, -0.01291,  0.0129,  0.23841
724, 172, -0.20025,  0.20591,  0.0002,  0.00515,  0.24333
725, 164, -0.20138,  0.20528, -0.01147,  0.01207,  0.24655
726, 146, -0.18335,  0.20945, -0.03253,  0.02558,  0.23667
727, 163, -0.19635,  0.20579, -0.02536,  0.02082,  0.24588
728, 168, -0.21241,  0.19631, -0.03346,  0.02712,  0.25727
729, 146, -0.18335,  0.20945, -0.03253,  0.02558,  0.23667
730, 168, -0.21241,  0.19631, -0.03346,  0.02712,  0.25727
731, 144, -0.20617,  0.19715, -0.04301,  0.03218,  0.25255
732, 168, -0.21241,  0.19631, -0.03346,  0.02712,  0.25727
733, 169, -0.23054,  0.183, -0.04284,  0.03329,  0.26989
734, 142, -0.22658,  0.18357, -0.05331,  0.03829,  0.26697
735, 168, -0.21241,  0.19631, -0.03346,  0.02712,  0.25727
736, 142, -0.22658,  0.18357, -0.05331,  0.03829,  0.26697
737, 144, -0.20617,  0.19715, -0.04301,  0.03218,  0.25255
738, 169, -0.23054,  0.183, -0.04284,  0.03329,  0.26989
739, 134, -0.24438,  0.16585, -0.06704,  0.04723,  0.28053
740, 142, -0.22658,  0.18357, -0.05331,  0.03829,  0.26697
741, 169, -0.23054,  0.183, -0.04284,  0.03329,  0.26989
742, 173, -0.24843,  0.16492, -0.05581,  0.04187,  0.28387
743, 134, -0.24438,  0.16585, -0.06704,  0.04723,  0.28053
744, 173, -0.24843,  0.16492, -0.05581,  0.04187,  0.28387
745, 169, -0.23054,  0.183, -0.04284,  0.03329,  0.26989
746, 170, -0.23339,  0.18287, -0.02956,  0.02365,  0.27039
747, 173, -0.24843,  0.16492, -0.05581,  0.04187,  0.28387
748, 135, -0.25805,  0.14477, -0.08424,  0.05919,  0.29278
749, 134, -0.24438,  0.16585, -0.06704,  0.04723,  0.28053
750, 173, -0.24843,  0.16492, -0.05581,  0.04187,  0.28387
751, 174, -0.2646,  0.14273, -0.07234,  0.05329,  0.2977
752, 135, -0.25805,  0.14477, -0.08424,  0.05919,  0.29278
753, 137, -0.26676,  0.12336, -0.10074,  0.07217,  0.30225
754, 135, -0.25805,  0.14477, -0.08424,  0.05919,  0.29278
755, 174, -0.2646,  0.14273, -0.07234,  0.05329,  0.2977
756, 137, -0.26676,  0.12336, -0.10074,  0.07217,  0.30225
757, 174, -0.2646,  0.14273, -0.07234,  0.05329,  0.2977
758, 175, -0.27555,  0.11924, -0.08815,  0.06605,  0.30943
759, 139, -0.27099,  0.10279, -0.11544,  0.08549,  0.30752
760, 137, -0.26676,  0.12336, -0.10074,  0.07217,  0.30225
761, 175, -0.27555,  0.11924, -0.08815,  0.06605,  0.30943
762, 139, -0.27099,  0.10279, -0.11544,  0.08549,  0.30752
763, 175, -0.27555,  0.11924, -0.08815,  0.06605,  0.30943
764, 176, -0.28217,  0.09425, -0.10081,  0.07914,  0.32043
765, 139, -0.27099,  0.10279, -0.11544,  0.08549,  0.30752
766, 176, -0.28217,  0.09425, -0.10081,  0.07914,  0.32043
767, 177, -0.28379,  0.06689, -0.11337,  0.09478,  0.3296
768, 139, -0.27099,  0.10279, -0.11544,  0.08549,  0.30752
769, 177, -0.28379,  0.06689, -0.11337,  0.09478,  0.3296
770, 141, -0.26977,  0.08353, -0.12988,  0.09947,  0.30921
771, 141, -0.26977,  0.08353, -0.12988,  0.09947,  0.30921
772, 177, -0.28379,  0.06689, -0.11337,  0.09478,  0.3296
773, 178, -0.26728,  0.05593, -0.14217,  0.11788,  0.31471
774, 179, -0.28949,  0.04205, -0.11098,  0.09955,  0.34184
775, 178, -0.26728,  0.05593, -0.14217,  0.11788,  0.31471
776, 177, -0.28379,  0.06689, -0.11337,  0.09478,  0.3296
777, 180, -0.29995,  0.04305, -0.08412,  0.07692,  0.35261
778, 179, -0.28949,  0.04205, -0.11098,  0.09955,  0.34184
779, 177, -0.28379,  0.06689, -0.11337,  0.09478,  0.3296
